Series Description,EURO,US$/POUND,BRAZIL ,CHINA,DENMARK,INDIA,JAPAN,KOREA,MALAYSIA,MEXICO,NORWAY,SWEDEN,SOUTH AFRICA,SINGAPORE,SWITZERLAND,TAIWAN,THAILAND,VENEZUELA ,Nominal Broad Dollar Index ,Nominal Major Currencies Dollar Index ,Nominal Other Important Trading Partners Dollar Index ,US$/AU$,S$/NZ$,CANADA,HONG KONG,SRI LANKA
12/10/2010,1.3242,1.5809,1.7183,6.655,5.6277,45.1,83.87,1143,3.131,12.4542,5.9929,6.8905,6.8401,1.3083,0.9796,30.17,30.04,4.2893,99.9203,73.8327,128.0084,0.9856,0.7486,1.0091,7.7737,110.9
12/13/2010,1.3389,1.5882,1.7054,6.6652,5.567,45.18,83.57,1144.9,3.138,12.3855,5.9232,6.8393,6.842,1.3043,0.9668,30.01,30.03,4.2893,99.544,73.3001,127.8846,0.9942,0.7552,1.0046,7.778,110.84
12/14/2010,1.3395,1.5795,1.6945,6.6563,5.564,45.01,83.52,1139,3.127,12.3633,5.889,6.801,6.8251,1.3012,0.961,29.89,29.99,4.2893,99.3984,73.2618,127.6004,0.9998,0.7534,1.0039,7.7727,110.71
12/15/2010,1.3306,1.5613,1.6979,6.6541,5.5989,45.38,84.04,1154.95,3.136,12.3965,5.9385,6.8143,6.826,1.3126,0.9619,29.87,30.05,4.2893,99.7306,73.5988,127.8969,0.9917,0.7441,1.0033,7.7757,110.85
12/16/2010,1.3206,1.5612,1.7048,6.6635,5.6399,45.54,84.23,1155,3.135,12.4496,5.9665,6.8305,6.838,1.3163,0.966,29.85,30.13,4.2893,100.0214,73.9076,128.1376,0.9866,0.7368,1.0056,7.7771,111
12/17/2010,1.3155,1.548,1.7134,6.6545,5.6623,45.16,84.15,1155.05,3.132,12.4286,5.9998,6.844,6.8625,1.3164,0.9707,29.9,30.13,4.2893,100.1644,74.2196,128.032,0.9854,0.736,1.0125,7.7768,111.05
12/20/2010,1.3124,1.5521,1.7081,6.6745,5.6759,45.4,83.72,1154.1,3.1435,12.4115,5.9847,6.8473,6.8425,1.3165,0.9638,29.92,30.15,4.2893,100.2652,74.2754,128.1871,0.9933,0.7423,1.0176,7.7756,111.15
12/21/2010,1.3131,1.5462,1.697,6.658,5.6733,45.19,83.76,1155.15,3.133,12.371,5.973,6.8278,6.81,1.3125,0.9585,29.85,30.14,4.2893,100.1186,74.2556,127.8758,0.9972,0.7438,1.0173,7.7735,111.2
12/22/2010,1.3089,1.539,1.6958,6.645,5.6921,45.05,83.56,1153.9,3.13,12.3311,5.9988,6.8648,6.79,1.3068,0.9503,29.82,30.14,4.2893,100.0091,74.2527,127.6269,1.0003,0.7424,1.0143,7.7789,111.18
12/23/2010,1.3101,1.54,1.6938,6.645,5.6889,45.06,82.97,1151.9,3.115,12.3353,5.9803,6.8529,6.7401,1.3046,0.962,29.82,30.14,4.2893,99.8721,74.0508,127.5917,1.0051,0.7489,1.0095,7.7778,110.89
12/24/2010,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12/27/2010,1.3146,1.5382,1.6897,6.6306,5.6678,45.26,82.91,1148.9,3.0935,12.3661,5.9578,6.8315,6.737,1.3005,0.9626,29.48,30.16,4.2893,99.7368,73.9391,127.4346,1.0026,0.7479,1.0086,7.7833,111.15
12/28/2010,1.3122,1.5361,1.6898,6.6247,5.6796,45,82.21,1143,3.093,12.3623,5.9555,6.863,6.69,1.2967,0.9516,29.46,30.16,4.2893,99.5207,73.6719,127.308,1.0112,0.7554,1.0006,7.7803,110.9
12/29/2010,1.3183,1.5463,1.681,6.62,5.6546,44.97,81.9,1143,3.088,12.36,5.9271,6.8247,6.649,1.2942,0.9496,29.28,30.15,4.2893,99.3033,73.4329,127.1393,1.0153,0.7654,1.0004,7.7821,110.93
12/30/2010,1.3269,1.5392,1.6631,6.6,5.6183,44.8,81.67,1130.6,3.082,12.3825,5.8904,6.7571,6.67,1.2885,0.9369,29.14,30.16,4.2893,99.0174,73.217,126.7795,1.0122,0.7687,1.0009,7.781,110.9
12/31/2010,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1/3/2011,1.3371,1.549,1.6452,6.5895,5.5724,44.59,81.56,1124.3,3.0635,12.2535,5.8244,6.6916,6.611,1.2842,0.9329,29.08,30.05,4.2893,98.4525,72.6843,126.2153,1.02,0.7764,0.9903,7.7683,110.9
1/4/2011,1.3306,1.5586,1.6687,6.6065,5.6013,44.9,81.96,1124.2,3.0635,12.2545,5.8691,6.7284,6.6922,1.2874,0.9478,29.17,30.08,4.2893,98.8484,73.1018,126.5496,1.0044,0.7672,0.9985,7.7694,110.8
1/5/2011,1.3171,1.5497,1.6694,6.585,5.6582,45.35,83.22,1127.3,3.066,12.1964,5.9028,6.7653,6.7185,1.2911,0.9644,29.17,30.2,4.2893,99.0762,73.5821,126.4123,1.0003,0.7618,0.9946,7.7704,110.8
1/6/2011,1.3027,1.549,1.688,6.626,5.7193,45.15,83.15,1121,3.07,12.2361,5.9555,6.858,6.785,1.2949,0.963,29.26,30.24,4.2893,99.4608,73.9211,126.8301,0.9959,0.7589,0.9953,7.7735,110.78
1/7/2011,1.2944,1.556,1.685,6.6276,5.7555,45.35,83.04,1120.2,3.068,12.244,5.9688,6.8977,6.805,1.2945,0.965,29.36,30.32,4.2893,99.5628,74.0263,126.9198,0.9954,0.7582,0.9932,7.7714,110.8
1/10/2011,1.2945,1.5583,1.6921,6.6364,5.754,45.36,82.78,1128.1,3.078,12.24,5.9766,6.8793,6.8336,1.2986,0.9686,29.26,30.63,4.2893,99.6141,73.969,127.116,0.9936,0.7631,0.9923,7.7774,110.75
1/11/2011,1.2978,1.5628,1.6899,6.6185,5.7389,45.08,83.36,1124,3.07,12.1765,5.9497,6.8374,6.873,1.2938,0.9755,29.13,30.51,4.2893,99.4039,73.9438,126.6686,0.9873,0.7601,0.9901,7.7759,110.6
1/12/2011,1.3066,1.5716,1.6761,6.6037,5.7011,45.02,83.29,1111.6,3.0608,12.0589,5.9159,6.7707,6.8305,1.2892,0.9717,29.18,30.37,4.2893,98.944,73.5931,126.0943,0.9934,0.7598,0.9864,7.7737,110.7
1/13/2011,1.3364,1.587,1.6666,6.6044,5.5743,45.02,82.72,1111.2,3.053,12.0887,5.8466,6.6903,6.804,1.2842,0.9624,28.98,30.37,4.2893,98.4388,72.7754,126.0576,1.0003,0.77,0.9866,7.7738,110.72
1/14/2011,1.3328,1.5874,1.6819,6.5876,5.5894,45.41,82.99,1114.55,3.058,12.0582,5.8647,6.6924,6.9391,1.2886,0.9657,29.02,30.49,4.2893,98.5664,73.0016,126.0394,0.9886,0.768,0.9902,7.7741,110.72
1/17/2011,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1/18/2011,1.3399,1.6,1.6725,6.5828,5.5605,45.32,82.66,1111,3.056,12.0451,5.8356,6.6582,6.915,1.2824,0.9633,29.02,30.46,4.2893,98.3351,72.747,125.8582,0.998,0.7705,0.9912,7.7773,110.78
1/19/2011,1.3495,1.5991,1.6704,6.5823,5.5214,45.5,82.03,1113.2,3.051,12.0681,5.812,6.603,6.9701,1.2815,0.9585,29.02,30.46,4.2893,98.2008,72.4826,125.9145,1.003,0.772,0.9938,7.7775,110.78
1/20/2011,1.3443,1.5875,1.6735,6.5852,5.5428,45.77,83.02,1124.1,3.051,12.0798,5.8775,6.6683,7.0776,1.2887,0.9656,29.24,30.62,4.2893,98.6461,72.9785,126.2542,0.9868,0.7562,1.0001,7.7858,110.9
1/21/2011,1.3581,1.5997,1.6705,6.5831,5.4881,45.58,82.63,1118,3.06,12.057,5.8129,6.6026,7.05,1.283,0.959,29.08,30.69,4.2893,98.2418,72.4368,126.0723,0.9892,0.758,0.9943,7.7891,111
1/24/2011,1.3653,1.5995,1.6695,6.5809,5.4573,45.51,82.44,1118,3.054,12.0422,5.7811,6.5745,7.0165,1.2806,0.9488,29.05,30.89,4.2893,98.0593,72.1847,126.0016,1.0001,0.7643,0.9933,7.7978,110.82
1/25/2011,1.3644,1.5818,1.67,6.5824,5.4628,45.7,82.35,1121.6,3.051,12.0855,5.7694,6.5468,7.075,1.2819,0.9451,29.02,30.94,4.2893,98.2311,72.3672,126.1443,0.991,0.764,0.9984,7.7922,110.85
1/26/2011,1.3688,1.5886,1.6682,6.5814,5.4444,45.46,82.27,1116,3.05,12.039,5.7554,6.4711,7.0951,1.2793,0.9436,29.06,30.8,4.2983,98.0103,72.1512,125.9349,0.9948,0.7663,0.9954,7.7859,110.75
1/27/2011,1.3688,1.5905,1.6746,6.5814,5.444,45.68,83.03,1114.3,3.0515,12.0415,5.7992,6.4493,7.0387,1.2791,0.9464,29.03,30.92,4.2893,98.0772,72.2362,125.971,0.9907,0.7718,0.994,7.7876,111.05
1/28/2011,1.3607,1.5838,1.6845,6.5819,5.4767,45.83,82.03,1115.6,3.054,12.14,5.8295,6.5284,7.171,1.2841,0.9429,29.05,31.01,4.2893,98.3158,72.3849,126.3153,0.9926,0.7724,0.9989,7.7927,111.05
1/31/2011,1.3715,1.6042,1.6739,6.6017,5.435,45.92,81.97,1119.1,3.06,12.1541,5.7759,6.4318,7.1776,1.2794,0.9402,29.03,30.86,4.2893,98.2216,72.1119,126.4783,0.9976,0.7735,1.002,7.7926,110.85
2/1/2011,1.3793,1.6124,1.662,6.5937,5.4045,45.65,81.48,1113.6,3.06,12.0053,5.7199,6.3879,7.1433,1.2712,0.9388,29.02,30.87,4.2893,97.6641,71.6041,125.8982,1.0122,0.78,0.9921,7.7913,110.75
2/2/2011,1.3779,1.6167,1.6641,6.556,5.4104,45.55,81.82,1113.6,3.042,12.028,5.7371,6.4451,7.1715,1.272,0.9406,29.02,30.86,4.2893,97.5668,71.6157,125.6568,1.0062,0.7794,0.9883,7.7862,110.9
2/3/2011,1.3654,1.6159,1.6676,6.556,5.4594,45.66,81.48,1113.6,3.042,12.04,5.7343,6.4713,7.288,1.2741,0.9435,29.03,30.9,4.2893,97.7384,71.8498,125.7266,1.0143,0.7737,0.9901,7.7859,110.8
2/4/2011,1.3584,1.6089,1.6745,6.556,5.4869,45.6,81.99,1113.6,3.042,11.9977,5.7586,6.4873,7.257,1.2746,0.9557,29.03,30.8,4.2893,97.867,72.1226,125.6439,1.0139,0.7688,0.9899,7.7863,110.7
2/7/2011,1.3557,1.6111,1.678,6.56,5.4989,45.35,82.4,1103.6,3.036,11.97,5.7838,6.4737,7.2485,1.2742,0.9569,29.03,30.7,4.2893,97.8282,72.1987,125.449,1.0139,0.7706,0.9885,7.7841,110.75
2/8/2011,1.3687,1.6091,1.6679,6.552,5.4466,45.15,81.92,1100.9,3.032,11.9816,5.7381,6.4011,7.1639,1.2716,0.957,28.9,30.68,4.2893,97.5716,71.8965,125.2764,1.0176,0.7775,0.9905,7.7823,110.92
2/9/2011,1.3688,1.6089,1.6621,6.5914,5.4469,45.36,82.47,1107.4,3.037,12.0568,5.771,6.4362,7.2288,1.2736,0.9611,28.78,30.71,4.2893,97.9071,72.0974,125.7715,1.0095,0.7712,0.9946,7.7848,110.9
2/10/2011,1.3637,1.6132,1.667,6.5864,5.4677,45.64,83.11,1120.9,3.044,12.0757,5.8176,6.4583,7.2565,1.2768,0.9659,28.93,30.79,4.2893,98.1328,72.3197,125.9836,1.0061,0.7678,0.9955,7.7899,110.98
2/11/2011,1.352,1.5986,1.6655,6.5917,5.5152,45.6,83.52,1126.3,3.051,12.0673,5.866,6.4907,7.3075,1.2829,0.9755,29.17,30.77,4.2893,98.3584,72.5977,126.1181,1.0001,0.7592,0.99,7.7945,111
2/14/2011,1.3474,1.6023,1.6665,6.5965,5.534,45.44,83.32,1125.9,3.052,12.0446,5.8404,6.5005,7.3085,1.2821,0.9708,29.35,30.72,4.2893,98.3403,72.5966,126.0779,1.0024,0.7568,0.9883,7.7952,110.75
2/15/2011,1.3494,1.6128,1.668,6.5884,5.5252,45.41,83.79,1121.3,3.052,12.1299,5.8287,6.4828,7.305,1.28,0.9677,29.43,30.69,4.2893,98.3787,72.5846,126.1832,0.9989,0.7517,0.9885,7.7941,110.75
2/16/2011,1.3547,1.6063,1.6724,6.5884,5.5042,45.4,83.73,1115.3,3.043,12.0875,5.7558,6.4234,7.2435,1.2796,0.9616,29.43,30.6,4.2893,98.1885,72.3959,126.0062,0.9984,0.7526,0.9853,7.7898,110.75
2/17/2011,1.3612,1.6172,1.6605,6.585,5.477,45.25,83.25,1114.5,3.044,12.0441,5.707,6.41,7.186,1.2757,0.9508,29.42,30.59,4.2893,97.8973,72.0645,125.7947,1.0116,0.7596,0.9839,7.7872,110.75
2/18/2011,1.3673,1.6245,1.6645,6.5731,5.4518,45.1,83.22,1111,3.033,12.0085,5.6727,6.3946,7.12,1.2736,0.9483,29.4,30.55,4.2893,97.6715,71.8704,125.5436,1.0144,0.7634,0.9827,7.7844,110.85
2/21/2011,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2/22/2011,1.3661,1.6129,1.666,6.5795,5.4558,45.15,82.94,1125.35,3.041,12.0983,5.6769,6.4301,7.14,1.2791,0.9393,29.53,30.6,4.2893,97.9521,71.9829,126.0353,0.9992,0.749,0.986,7.7925,110.9
2/23/2011,1.3758,1.6221,1.6737,6.5741,5.4187,45.06,82.39,1125.2,3.046,12.1824,5.6274,6.3941,7.1265,1.2772,0.932,29.57,30.59,4.2893,97.9019,71.7801,126.2028,1.0001,0.7453,0.9922,7.7945,110.65
2/24/2011,1.3794,1.6106,1.6617,6.572,5.4048,45.4,81.67,1130.55,3.064,12.1762,5.6006,6.3889,7.068,1.2756,0.9252,29.76,30.6,4.2893,97.7238,71.4387,126.2695,1.0088,0.7476,0.9842,7.7957,110.74
2/25/2011,1.3757,1.6078,1.6597,6.5749,5.4192,45.26,81.76,1125,3.051,12.1261,5.6568,6.4289,6.9876,1.2727,0.9282,29.74,30.62,4.2893,97.6494,71.4638,126.0613,1.0155,0.7514,0.9808,7.7933,110.75
2/28/2011,1.3793,1.6247,1.6598,6.5713,5.4054,45.18,81.94,1123.7,3.049,12.113,5.6138,6.3442,6.9538,1.272,0.9305,29.74,30.57,4.2893,97.4388,71.1935,125.9533,1.0174,0.7522,0.9737,7.7883,110.75
3/1/2011,1.3813,1.6309,1.66,6.57,5.3973,44.82,81.86,1123.5,3.033,12.0882,5.5778,6.3122,6.9396,1.2707,0.9284,29.54,30.52,4.2893,97.323,71.1228,125.7838,1.0159,0.7508,0.9742,7.7887,110.7
3/2/2011,1.3869,1.6311,1.66,6.5723,5.3748,44.81,81.62,1121,3.0345,12.1114,5.5499,6.3185,6.8885,1.2694,0.922,29.63,30.52,4.2893,97.2233,70.9437,125.8051,1.0157,0.7422,0.9733,7.7897,110.7
3/3/2011,1.3947,1.6266,1.655,6.5717,5.3462,45.04,82.41,1115.4,3.03,12.0301,5.5719,6.3249,6.901,1.268,0.9306,29.47,30.45,4.2893,97.1099,70.9799,125.4906,1.0131,0.7403,0.9746,7.7891,110.65
3/4/2011,1.3983,1.625,1.6432,6.567,5.3315,44.89,82.35,1117.5,3.028,12.0066,5.5728,6.3447,6.8901,1.2665,0.9263,29.36,30.44,4.2893,96.9605,70.8386,125.3427,1.0111,0.7367,0.9715,7.7879,110.35
3/7/2011,1.3976,1.6204,1.6532,6.554,5.3356,44.95,82.12,1115.35,3.029,12.032,5.5594,6.3557,6.878,1.2655,0.9256,29.35,30.39,4.2893,96.9685,70.8829,125.2989,1.011,0.7363,0.9737,7.7858,110.25
3/8/2011,1.3912,1.6164,1.6542,6.5684,5.3591,45.03,82.69,1115,3.032,12.001,5.5828,6.3658,6.8833,1.2675,0.9346,29.42,30.33,4.2893,97.1096,71.0743,125.3568,1.0113,0.7409,0.9712,7.7875,110
3/9/2011,1.3906,1.6202,1.6553,6.558,5.363,44.88,82.78,1114.45,3.0315,11.9681,5.5745,6.337,6.8675,1.2675,0.9298,29.35,30.29,4.2893,96.9955,71.0107,125.1815,1.0111,0.7398,0.9686,7.7867,109.95
3/10/2011,1.3823,1.6063,1.6589,6.5731,5.3953,45.17,82.98,1123.7,3.0345,11.9641,5.6547,6.3893,6.8875,1.2715,0.932,29.46,30.38,4.2893,97.3467,71.3792,125.4785,1.0017,0.7359,0.9729,7.789,109.98
3/11/2011,1.3864,1.6033,1.6612,6.5742,5.3792,45.24,81.77,1126,3.038,11.9211,5.6303,6.3695,6.879,1.2682,0.9276,29.56,30.36,4.2893,97.1585,71.1078,125.4231,1.011,0.7449,0.9732,7.7877,110
3/14/2011,1.3975,1.6181,1.6658,6.5696,5.3355,44.99,81.65,1127,3.0365,11.9188,5.6061,6.3496,6.851,1.2675,0.9253,29.48,30.33,4.2893,96.9878,70.8771,125.3518,1.0073,0.7375,0.9758,7.791,110.15
3/15/2011,1.3968,1.6064,1.6673,6.573,5.3397,45.22,80.82,1135.6,3.065,12.0033,5.6545,6.4153,6.9682,1.2805,0.9187,29.54,30.41,4.2893,97.2566,71.0012,125.8013,0.99,0.7303,0.9831,7.7959,110.4
3/16/2011,1.3922,1.6028,1.6685,6.5713,5.3572,45,80.17,1132.6,3.049,12.0842,5.6685,6.4762,7.007,1.2817,0.912,29.53,30.38,4.2893,97.4298,71.2035,125.9181,0.9842,0.7294,0.9921,7.7962,110.15
3/17/2011,1.4021,1.6143,1.6723,6.5743,5.3183,45.12,78.74,1133.1,3.053,12.0997,5.6555,6.4105,7.0705,1.2782,0.8998,29.55,30.26,4.2893,97.1135,70.6471,125.9698,0.9823,0.7208,0.9886,7.8012,110.3
3/18/2011,1.4141,1.6187,1.6727,6.5689,5.2737,45.06,81.14,1126,3.051,12.0584,5.5942,6.308,6.988,1.2744,0.9025,29.59,30.27,4.2893,96.9889,70.6243,125.7119,0.9953,0.7297,0.9846,7.7999,110.4
3/21/2011,1.4184,1.6276,1.6638,6.5635,5.2572,44.98,81.11,1121.5,3.031,11.9905,5.5586,6.2844,6.9351,1.2672,0.9057,29.56,30.25,4.2893,96.6646,70.3374,125.3636,1.0044,0.7328,0.9772,7.7983,110.35
3/22/2011,1.4212,1.6387,1.6632,6.551,5.2472,44.95,81,1120.6,3.028,11.987,5.5689,6.3009,6.8882,1.2631,0.9041,29.56,30.19,4.2893,96.5214,70.2068,125.2154,1.0118,0.7414,0.9769,7.7925,110.3
3/23/2011,1.4124,1.6246,1.6609,6.5591,5.2796,44.8,80.94,1124.1,3.0255,12.004,5.5895,6.3372,6.919,1.2654,0.9064,29.57,30.27,4.2893,96.7833,70.5359,125.3584,1.0105,0.7397,0.982,7.7925,110.35
3/24/2011,1.42,1.6159,1.6565,6.558,5.2516,44.69,80.82,1118.6,3.0265,11.9532,5.5402,6.3073,6.8536,1.2603,0.9061,29.57,30.23,4.2893,96.5029,70.2236,125.1485,1.0219,0.7515,0.9748,7.7937,110.3
3/25/2011,1.4144,1.6086,1.656,6.5568,5.2714,44.6,81.12,1110.7,3.025,11.933,5.5761,6.3552,6.8422,1.2605,0.9143,29.43,30.23,4.2893,96.5966,70.4811,125.0014,1.0282,0.7554,0.9779,7.7931,110.3
3/28/2011,1.4104,1.6024,1.6591,6.5643,5.2853,44.8,81.67,1111.5,3.025,11.9561,5.5854,6.3674,6.8652,1.2612,0.9169,29.48,30.28,4.2893,96.7437,70.6204,125.1465,1.0281,0.7544,0.9757,7.7996,110.35
3/29/2011,1.409,1.5983,1.6559,6.56,5.2929,44.7,82.38,1112.2,3.0285,11.965,5.6072,6.3544,6.8651,1.262,0.9205,29.47,30.32,4.2893,96.837,70.775,125.1451,1.0264,0.7557,0.9758,7.7935,110.35
3/30/2011,1.4095,1.6038,1.6274,6.5558,5.2899,44.75,82.98,1100.5,3.0255,11.9211,5.5881,6.336,6.8105,1.2621,0.9213,29.47,30.32,4.2893,96.6701,70.7254,124.8276,1.0319,0.7621,0.9715,7.7843,110.3
3/31/2011,1.4183,1.6048,1.6287,6.5483,5.2569,44.54,82.76,1097.25,3.025,11.917,5.5334,6.3134,6.7675,1.26,0.9157,29.4,30.24,4.2893,96.4556,70.5,124.6471,1.0358,0.7639,0.9717,7.775,110.37
4/1/2011,1.4215,1.6132,1.6156,6.5477,5.2455,44.44,84.05,1086.7,3.0255,11.829,5.4971,6.2937,6.702,1.2606,0.9243,29.25,30.26,4.2893,96.2351,70.4163,124.2529,1.0387,0.7668,0.9629,7.7784,110.3
4/4/2011,1.4221,1.6129,1.6099,6.5385,5.2436,44.3,83.98,1086.45,3.0254,11.8552,5.4964,6.3126,6.6901,1.2602,0.9224,29.24,30.2,4.2893,96.259,70.5044,124.1845,1.0352,0.7671,0.9677,7.7712,110.35
4/5/2011,1.423,1.6282,1.6083,6.539,5.2391,44.3,84.65,1086.5,3.025,11.8216,5.4652,6.3186,6.7183,1.2605,0.9242,29.31,30.17,4.2893,96.1881,70.4441,124.1048,1.0346,0.7702,0.9635,7.7715,110.3
4/6/2011,1.4333,1.6314,1.6021,6.544,5.2014,44.06,85.26,1084,3.024,11.7866,5.4561,6.2971,6.6875,1.2602,0.9172,28.99,30.13,4.2893,95.9445,70.1801,123.9107,1.0425,0.7784,0.9587,7.7729,110.2
4/7/2011,1.4287,1.6304,1.5925,6.542,5.2194,44.18,84.98,1088.6,3.028,11.7922,5.4745,6.3223,6.6901,1.2611,0.9178,28.94,30.07,4.2893,95.9823,70.2441,123.9086,1.0456,0.7773,0.9593,7.77,110.33
4/8/2011,1.4437,1.6341,1.5765,6.535,5.1652,44.05,84.99,1082,3.0215,11.746,5.3976,6.2176,6.6455,1.257,0.9105,28.92,30.01,4.2893,95.5862,69.8362,123.5634,1.0531,0.782,0.9564,7.7671,110.35
4/11/2011,1.4454,1.6386,1.579,6.5381,5.1591,44.33,84.58,1085.5,3.019,11.7412,5.4272,6.2449,6.6474,1.2556,0.9067,28.98,30.06,4.2893,95.5428,69.6926,123.6654,1.0534,0.7816,0.9547,7.7682,110.25
4/12/2011,1.4455,1.6263,1.5895,6.5402,5.1595,44.17,83.79,1091.8,3.026,11.823,5.4702,6.2989,6.7292,1.2588,0.898,29.08,30.16,4.2893,95.7381,69.7885,123.984,1.047,0.785,0.9624,7.7729,110.35
4/13/2011,1.4477,1.6285,1.5923,6.5333,5.1509,44.46,83.59,1086.3,3.023,11.8055,5.4367,6.2494,6.7751,1.2556,0.8939,29,30.14,4.2893,95.6372,69.7138,123.855,1.0504,0.7899,0.9638,7.7753,110.35
4/14/2011,1.4464,1.635,1.5825,6.531,5.157,44.39,83.23,1086.55,3.0215,11.76,5.4148,6.2235,6.856,1.248,0.8924,29,30.13,4.2893,95.5073,69.6272,123.6753,1.0523,0.792,0.9626,7.7734,110.35
4/15/2011,1.4443,1.6325,1.5721,6.5317,5.1634,44.26,83.13,1087,3.0215,11.7022,5.383,6.1947,6.8265,1.2424,0.8935,29.04,30.12,4.2893,95.4257,69.6271,123.4858,1.0558,0.7971,0.9615,7.7733,110.35
4/18/2011,1.4211,1.6229,1.595,6.5286,5.2464,44.36,82.43,1088,3.022,11.7785,5.4893,6.313,6.87,1.2489,0.8986,29.08,30.1,4.2893,95.9128,70.201,123.8078,1.049,0.7869,0.9689,7.7763,110.35
4/19/2011,1.4319,1.6315,1.58,6.5303,5.2086,44.49,82.41,1085.7,3.023,11.696,5.428,6.2315,6.8335,1.245,0.899,29.07,30.03,4.2893,95.4997,69.7023,123.5514,1.0507,0.7874,0.9572,7.7774,110.35
4/20/2011,1.4513,1.6405,1.5683,6.5254,5.1383,44.33,82.58,1076.5,3.015,11.6203,5.3517,6.1234,6.7729,1.2385,0.8914,29,29.93,4.2893,94.9755,69.1581,123.102,1.0677,0.7974,0.9523,7.7705,110.25
4/21/2011,1.4585,1.6572,1.5635,6.492,5.1126,44.26,81.81,1079.5,3.007,11.6055,5.3494,6.0854,6.7135,1.2341,0.8821,28.85,29.89,4.2893,94.6051,68.8075,122.7369,1.0747,0.8021,0.9518,7.7669,110.15
4/22/2011,1.4545,1.6517,1.566,6.5067,5.1271,44.36,81.92,1080.8,3.003,11.602,5.3743,6.116,6.7025,1.2338,0.8865,28.88,29.89,4.2893,94.7637,68.9698,122.8758,1.0735,0.8015,0.9535,7.7707,110.04
4/25/2011,1.4576,1.6497,1.5701,6.5277,5.1157,44.41,81.93,1081.1,2.992,11.6175,5.3559,6.0838,6.73,1.2355,0.8806,28.89,29.92,4.2893,94.8098,68.9149,123.0614,1.0717,0.7996,0.9541,7.7717,110.15
4/26/2011,1.4625,1.6465,1.5636,6.527,5.0969,44.51,81.93,1083.6,2.988,11.5736,5.3231,6.1023,6.692,1.2321,0.8803,28.9,29.95,4.2893,94.6695,68.7606,122.9539,1.0772,0.805,0.9508,7.7707,110.15
4/27/2011,1.4659,1.653,1.5685,6.5112,5.0864,44,82.6,1078.8,2.977,11.5954,5.3275,6.0907,6.6503,1.2327,0.8807,28.86,29.95,4.2893,94.6471,68.8531,122.7699,1.079,0.8015,0.955,7.769,110.05
4/28/2011,1.4785,1.6636,1.587,6.501,5.0442,44.42,81.57,1072.9,2.964,11.5486,5.2727,6.034,6.625,1.2292,0.8736,28.68,29.92,4.2893,94.2192,68.3246,122.5245,1.0893,0.8008,0.9513,7.7693,109.65
4/29/2011,1.4821,1.6691,1.567,6.49,5.0315,44.24,81.31,1068.4,2.961,11.5237,5.2398,6.0258,6.581,1.223,0.8666,28.67,29.86,4.2893,93.9612,68.1209,122.2128,1.0937,0.8068,0.9486,7.7673,109.85
5/2/2011,1.487,1.669,1.5745,6.492,5.0149,44.27,81.23,1065.5,2.961,11.505,5.2247,5.9968,6.573,1.2222,0.864,28.67,29.81,4.2893,93.8762,68.0176,122.1619,1.097,0.8088,0.9492,7.7652,109.85
5/3/2011,1.4875,1.6536,1.5835,6.4955,5.0127,44.47,81.02,1071.3,2.973,11.558,5.2447,6.0239,6.6234,1.225,0.8609,28.56,29.96,4.2893,93.9937,68.0309,122.4176,1.0921,0.8051,0.9489,7.7671,109.75
5/4/2011,1.4859,1.6524,1.603,6.4925,5.0183,44.35,80.69,1076.3,2.974,11.6295,5.3154,6.0808,6.6525,1.2312,0.8582,28.56,30.03,4.2893,94.2432,68.2394,122.7027,1.0765,0.7897,0.9579,7.77,109.73
5/5/2011,1.4583,1.6427,1.6172,6.4931,5.1125,44.76,80.12,1081.3,2.9975,11.693,5.4465,6.1901,6.745,1.2382,0.8698,28.62,30.16,4.2893,94.8533,68.943,123.1231,1.0642,0.7867,0.9667,7.7717,109.65
5/6/2011,1.4495,1.6417,1.6037,6.4925,5.1454,44.72,80.51,1085.1,3.001,11.5831,5.464,6.2262,6.6501,1.2337,0.8732,28.6,30.15,4.2893,94.8116,69.0451,122.8806,1.0763,0.7954,0.9616,7.7697,109.75
5/9/2011,1.4301,1.6338,1.621,6.4937,5.2126,44.68,80.66,1081,2.9865,11.6303,5.4937,6.2712,6.751,1.2335,0.8753,28.61,30.19,4.2893,95.1777,69.5552,123.0106,1.0754,0.7923,0.966,7.7717,109.75
5/10/2011,1.4358,1.6331,1.6069,6.4915,5.1922,44.75,80.75,1082.2,2.987,11.592,5.446,6.2357,6.7809,1.2335,0.8805,28.59,30.16,4.2893,94.9918,69.3611,122.8525,1.0803,0.793,0.9611,7.7725,109.7
